timestamp,price,market_cap,volume
2025-07-20 18:00:00,3758.605581813957,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-21 18:00:00,3765.453624023574,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-22 18:00:00,3746.9406687316323,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-23 18:00:00,3630.053531480921,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-24 18:00:00,3708.4299352383423,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-25 18:00:00,3723.0529092785596,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-26 18:00:00,3742.4314258659915,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-27 18:00:00,3864.1248374654765,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-28 18:00:00,3786.303845995956,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-29 18:00:00,3788.5983716058226,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-30 18:00:00,3807.4166010824188,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-31 18:00:00,3696.6628530851194,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-01 18:00:00,3483.1789551579504,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-02 18:00:00,3397.4855484143177,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-03 18:00:00,3497.573127822404,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-04 18:00:00,3715.7090148550706,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-05 18:00:00,3612.442432236669,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-06 18:00:00,3684.0459195726726,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-07 18:00:00,3911.2609462690816,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-08 18:00:00,4012.97697001236,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-09 18:00:00,4265.563258333516,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-10 18:00:00,4253.591618951185,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-11 18:00:00,4228.824213261163,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-12 18:00:00,4606.809427709522,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-13 18:00:00,4763.652535322159,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-14 18:00:00,4554.291501538621,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-15 18:00:00,4430.532465017841,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-16 18:00:00,4426.826913311333,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-17 18:00:00,4487.118013759226,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-18 18:00:00,4317.2757573282315,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-19 18:00:00,4074.495786100515,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-20 18:00:00,4330.491598768078,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-21 18:00:00,4224.438592580698,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-22 18:00:00,4829.225541798332,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-23 18:00:00,4773.884088598777,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-24 18:00:00,4778.10916071381,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-25 18:00:00,4381.626176071471,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-26 18:00:00,4602.369685333965,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-27 18:00:00,4500.1451479982325,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-28 18:00:00,4507.560431032719,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-29 18:00:00,4364.358521430426,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-08-30 18:00:00,4373.360357620914,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
